business_id,name,address,city,state,postal_code,latitude,longitude,stars_restaurant,review_count,is_open,attributes,categories,hours,url
yNIYH9041m1JEyRS-N_LNw,Aventura,216 E Washington St,Ann Arbor,MI,48104,42.280283,-83.746494,4.0,837,True,"{'Takes Reservations': 'True', 'Staff wears masks': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Good for Groups': 'True', 'Waiter Service': 'True', 'Happy Hour Specials': 'True', 'Wheelchair Accessible': 'True', 'Gender-neutral restrooms': 'True', 'Women-owned': 'True', 'Bike Parking': 'True', 'Offers Delivery': 'False', 'Offers Takeout': 'False', 'Masks required': 'False', 'Accepts Android Pay': 'False', 'Accepts Apple Pay': 'False', 'Offers Catering': 'False', 'Good For Kids': 'False', 'Good For Dancing': 'False', 'Pool Table': 'False', 'Dogs Allowed': 'False', 'TV': 'False'}","Tapas Bars, Spanish, Bars","{'Monday': '15:0-23:0', 'Tuesday': '15:0-23:0', 'Wednesday': '15:0-23:0', 'Thursday': '15:0-23:0', 'Friday': '15:0-23:0', 'Saturday': '15:0-23:0', 'Sunday': '15:0-23:0'}",https://www.yelp.com/biz/aventura-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
uTMqhmpgfpDMLN3W3YvMeQ,Frita Batidos,117 W Washington St,Ann Arbor,MI,48104,42.2803651,-83.7491532,4.5,2083,True,"{'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Masks required': 'True', 'Staff wears masks': 'True', 'Pescatarian Options': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Accepts Android Pay': 'True', 'Accepts Apple Pay': 'True', 'Outdoor Seating': 'True', 'Offers Catering': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'Happy Hour Specials': 'True', 'Dogs Allowed': 'True', 'Gender-neutral restrooms': 'True', 'Women-owned': 'True', 'Open to All': 'True', 'Heated outdoor seating': 'True', 'Bike Parking': 'True', 'Compostable containers available': 'True', 'Plastic-free packaging': 'True', 'Takes Reservations': 'False', 'Wheelchair Accessible': 'False', 'TV': 'False', 'Covered Outdoor Seating': 'False'}","Cuban, Burgers","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",https://www.yelp.com/biz/frita-batidos-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
Fv2VLzVj9ATLcTbFehTDjg,Sava's,216 S State St,Ann Arbor,MI,48104,42.279605,-83.7409649,4.0,1261,True,"{'Takes Reservations': 'True', 'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Masks required': 'True', 'Staff wears masks': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Offers Catering': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'Happy Hour Specials': 'True', 'Dogs Allowed': 'True', 'Wheelchair Accessible': 'True', 'Women-owned': 'True', 'Open to All': 'True', 'Heated outdoor seating': 'True', 'Bike Parking': 'True', 'Accepts Apple Pay': 'False', 'Accepts Cryptocurrency': 'False', 'Good For Dancing': 'False', 'Pool Table': 'False', 'TV': 'False'}","Bars, Breakfast & Brunch, American (Traditional)","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-22:0'}",https://www.yelp.com/biz/savas-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
4REtzXpQYy8dVev8RjWbSQ,Mani Osteria & Bar,341 E Liberty St,Ann Arbor,MI,48104,42.2795793749763,-83.744244702611,4.0,922,True,"{'Offers Takeout': 'True', 'Staff wears masks': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Accepts Apple Pay': 'True', 'Outdoor Seating': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Happy Hour Specials': 'True', 'Wheelchair Accessible': 'True', 'TV': 'True', 'Open to All': 'True', 'Private dining': 'True', 'Bike Parking': 'True', 'Plastic-free packaging': 'True', 'Takes Reservations': 'False', 'Offers Delivery': 'False', 'Masks required': 'False', 'Accepts Android Pay': 'False', 'Accepts Cryptocurrency': 'False', 'Offers Catering': 'False', 'Good For Dancing': 'False', 'Pool Table': 'False', 'Dogs Allowed': 'False'}","Italian, Pizza, Cocktail Bars","{'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-21:0'}",https://www.yelp.com/biz/mani-osteria-and-bar-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
NgQdY3WBIFQiJOrJ-PmawA,Spencer,113 E Liberty St,Ann Arbor,MI,48104,42.2796619222548,-83.7478985264897,4.5,184,True,"{'Offers Delivery': 'True', 'Accepts Credit Cards': 'True', 'Accepts Apple Pay': 'True', 'Outdoor Seating': 'True', 'Offers Catering': 'True', 'Good for Groups': 'True', 'Wheelchair Accessible': 'True', 'Gender-neutral restrooms': 'True', 'Takes Reservations': 'False', 'Accepts Cryptocurrency': 'False', 'Good For Kids': 'False', 'Good For Dancing': 'False', 'Waiter Service': 'False', 'Dogs Allowed': 'False', 'TV': 'False', 'Bike Parking': 'False'}","American (New), Wine Bars","{'Wednesday': '12:0-20:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}",https://www.yelp.com/biz/spencer-ann-arbor-2?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
j7Ukf82vXmCYImj2smZkWQ,First Bite,108 S Main St,Ann Arbor,MI,48104,42.2811,-83.7489,4.5,135,True,"{'Takes Reservations': 'True', 'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Staff wears masks': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Accepts Apple Pay': 'True', 'Outdoor Seating': 'True', 'Offers Catering': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'Wheelchair Accessible': 'True', 'Gender-neutral restrooms': 'True', 'Offers Military Discount': 'True', 'Open to All': 'True', 'Private dining': 'True', 'Bike Parking': 'True', 'Bring your own container allowed': 'True', 'Compostable containers available': 'True', 'Plastic-free packaging': 'True', 'Provides reusable tableware': 'True', 'Masks required': 'False', 'Happy Hour': 'False', 'Drive-Thru': 'False', 'TV': 'False', 'Heated Outdoor Seating': 'False'}","Breakfast & Brunch, Gluten-Free, Coffee & Tea","{'Monday': '9:0-15:0', 'Tuesday': '9:0-15:0', 'Wednesday': '9:0-15:0', 'Thursday': '9:0-15:0', 'Friday': '9:0-15:0', 'Saturday': '9:0-15:0', 'Sunday': '9:0-15:0'}",https://www.yelp.com/biz/first-bite-ann-arbor-2?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
jdu9pZh4twiiUnFwQgiE0A,The Seoul,620 E Liberty St,Ann Arbor,MI,48104,42.27916,-83.74134,4.0,22,True,"{'Offers Delivery': 'True', 'Offers Takeout': 'True'}","Korean, Asian Fusion","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}",https://www.yelp.com/biz/the-seoul-ann-arbor-3?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
a3kqOhVsOvw3spO-Hw5KaA,The Jagged Fork,414 S Main St,Ann Arbor,MI,48104,42.277407,-83.749052,4.0,184,True,"{'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Masks required': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Offers Catering': 'True', 'Good for Groups': 'True', 'Waiter Service': 'True', 'Happy Hour Specials': 'True', 'Wheelchair Accessible': 'True', 'TV': 'True', 'Bike Parking': 'True', 'Dogs Allowed': 'False'}","Breakfast & Brunch, Waffles, Sandwiches","{'Monday': '8:0-15:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}",https://www.yelp.com/biz/the-jagged-fork-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
KKCc0UwSpqLl3PkdB1Yhew,Tomukun Noodle Bar,505 E Liberty St,Ann Arbor,MI,48104,42.2795599,-83.74278,4.0,841,True,"{'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Masks required': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'Happy Hour Specials': 'True', 'TV': 'True', 'Bike Parking': 'True', 'Provides reusable tableware': 'True', 'Takes Reservations': 'False', 'Accepts Android Pay': 'False', 'Accepts Apple Pay': 'False', 'Offers Catering': 'False', 'Dogs Allowed': 'False'}",Noodles,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-1:0', 'Saturday': '11:30-1:0', 'Sunday': '11:30-22:0'}",https://www.yelp.com/biz/tomukun-noodle-bar-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
XFImIH0ZKR3wTxKpDevhcQ,Detroit Street Filling Station,300 Detroit St,Ann Arbor,MI,48104,42.283418,-83.746341,4.5,253,True,"{'Health Score': 'True', 'Offers Takeout': 'True', 'All staff fully vaccinated': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Accepts Android Pay': 'True', 'Accepts Apple Pay': 'True', 'Outdoor Seating': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'Dogs Allowed': 'True', 'Wheelchair Accessible': 'True', 'Gender-neutral restrooms': 'True', 'Women-owned': 'True', 'Open to All': 'True', 'Heated outdoor seating': 'True', 'Covered outdoor seating': 'True', 'Bike Parking': 'True', 'Plastic-free packaging': 'True', 'Provides reusable tableware': 'True', 'Takes Reservations': 'False', 'Offers Delivery': 'False', 'Masks required': 'False', 'Staff wears masks': 'False', 'Accepts Cryptocurrency': 'False', 'Offers Catering': 'False', 'Good For Dancing': 'False', 'TV': 'False'}","Vegan, Jazz & Blues, Vegetarian","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}",https://www.yelp.com/biz/detroit-street-filling-station-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
putshCFiTdP7LwNDVVILTQ,Tomukun Korean Barbeque,505 E Liberty St,Ann Arbor,MI,48104,42.2795502,-83.7427918,4.0,448,True,"{'Takes Reservations': 'True', 'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Staff wears masks': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'TV': 'True', 'Bike Parking': 'True', 'Accepts Apple Pay': 'False', 'Offers Catering': 'False', 'Good For Dancing': 'False', 'Pool Table': 'False', 'Dogs Allowed': 'False'}","Korean, Barbeque, Bars","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-22:0'}",https://www.yelp.com/biz/tomukun-korean-barbeque-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
GPzt1fncpK_Foi_DBYlYBg,Isalita,341 E Liberty St,Ann Arbor,MI,48104,42.2794618,-83.7444065,4.0,577,True,"{'Offers Takeout': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Good for Groups': 'True', 'Waiter Service': 'True', 'Happy Hour Specials': 'True', 'Wheelchair Accessible': 'True', 'TV': 'True', 'Open to All': 'True', 'Private dining': 'True', 'Bike Parking': 'True', 'Takes Reservations': 'False', 'Offers Delivery': 'False', 'Masks required': 'False', 'Accepts Android Pay': 'False', 'Accepts Apple Pay': 'False', 'Accepts Cryptocurrency': 'False', 'Offers Catering': 'False', 'Good For Kids': 'False', 'Dogs Allowed': 'False'}",Mexican,"{'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-21:0'}",https://www.yelp.com/biz/isalita-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
3r_kPEIETjPZtXpSeVnpVQ,Miss Kim,415 N 5th Ave,Ann Arbor,MI,48104,42.284641815878246,-83.74642627503565,4.0,251,True,"{'Takes Reservations': 'True', 'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Masks required': 'True', 'Staff wears masks': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Offers Catering': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'Wheelchair Accessible': 'True', 'Gender-neutral restrooms': 'True', 'Asian-owned': 'True', 'Women-owned': 'True', 'Open to All': 'True', 'Private dining': 'True', 'Bike Parking': 'True', 'Compostable containers available': 'True', 'Drive-Thru': 'False', 'Dogs Allowed': 'False', 'TV': 'False'}","Korean, Tapas/Small Plates","{'Monday': '11:30-20:0', 'Wednesday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:30'}",https://www.yelp.com/biz/miss-kim-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
ZJVhCAjBeRlzLhgRVVJD5Q,Jolly Pumpkin Cafe & Brewery,311 S Main St,Ann Arbor,MI,48104,42.279168,-83.748462,4.0,993,True,"{'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'Happy Hour Specials': 'True', 'Wheelchair Accessible': 'True', 'TV': 'True', 'Open to All': 'True', 'Covered outdoor seating': 'True', 'Bike Parking': 'True', 'Provides reusable tableware': 'True', 'Takes Reservations': 'False', 'Masks required': 'False', 'Staff wears masks': 'False', 'Accepts Android Pay': 'False', 'Accepts Apple Pay': 'False', 'Accepts Cryptocurrency': 'False', 'Offers Catering': 'False', 'Good For Dancing': 'False', 'Good For Working': 'False', 'Pool Table': 'False', 'Drive-Thru': 'False', 'Dogs Allowed': 'False', 'Heated Outdoor Seating': 'False', 'Private Dining': 'False'}","Pubs, Breweries, American (Traditional)","{'Monday': '12:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-22:0'}",https://www.yelp.com/biz/jolly-pumpkin-cafe-and-brewery-ann-arbor-8?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
hg_6Slk41acZ9qB_OpHbTw,Of Rice & Men,312 S Main St,Ann Arbor,MI,48104,42.27901,-83.74901,4.0,79,True,"{'Takes Reservations': 'True', 'Offers Takeout': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Offers Catering': 'True', 'Good for Groups': 'True', 'Waiter Service': 'True', 'Happy Hour Specials': 'True', 'Wheelchair Accessible': 'True', 'Open to All': 'True', 'Heated outdoor seating': 'True', 'Covered outdoor seating': 'True', 'Private dining': 'True', 'Bike Parking': 'True', 'Bring your own container allowed': 'True', 'Provides reusable tableware': 'True', 'Masks required': 'False', 'Staff wears masks': 'False', 'Drive-Thru': 'False', 'TV': 'False'}","Asian Fusion, Japanese, Sushi Bars","{'Tuesday': '17:0-23:0', 'Wednesday': '17:0-23:0', 'Thursday': '17:0-23:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '11:0-15:0'}",https://www.yelp.com/biz/of-rice-and-men-ann-arbor-2?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
tRRg6-Qb6kkPyrZ0vdfI7w,Haymaker Public House,203 E Washington St,Ann Arbor,MI,48104,42.2805564228967,-83.7470998987556,4.0,163,True,"{'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'Happy Hour Specials': 'True', 'Wheelchair Accessible': 'True', 'TV': 'True', 'Bike Parking': 'True', 'Provides reusable tableware': 'True', 'Takes Reservations': 'False', 'Masks required': 'False', 'Staff wears masks': 'False', 'Accepts Android Pay': 'False', 'Accepts Apple Pay': 'False', 'Accepts Cryptocurrency': 'False', 'Offers Catering': 'False', 'Good For Dancing': 'False', 'Good For Working': 'False', 'Pool Table': 'False', 'Dogs Allowed': 'False', 'Heated Outdoor Seating': 'False', 'Covered Outdoor Seating': 'False', 'Private Dining': 'False'}","Pubs, American (Traditional)","{'Monday': '11:30-23:30', 'Tuesday': '11:30-23:30', 'Wednesday': '11:30-23:30', 'Thursday': '11:30-23:30', 'Friday': '11:30-0:0', 'Saturday': '11:30-0:0', 'Sunday': '12:0-21:30'}",https://www.yelp.com/biz/haymaker-public-house-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
fQ8c9S6jitKS5RT6S-ziGA,Zingerman's Delicatessen,422 Detroit St,Ann Arbor,MI,48104,42.2844740041972,-83.7452775306885,4.0,2419,True,"{'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Offers Catering': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'Wheelchair Accessible': 'True', 'Gender-neutral restrooms': 'True', 'Women-owned': 'True', 'Open to All': 'True', 'Covered outdoor seating': 'True', 'Bike Parking': 'True', 'Compostable containers available': 'True', 'Takes Reservations': 'False', 'Masks required': 'False', 'Staff wears masks': 'False', 'Accepts Android Pay': 'False', 'Accepts Apple Pay': 'False', 'Accepts Cryptocurrency': 'False', 'TV': 'False'}","Delis, Salad, Sandwiches","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}",https://www.yelp.com/biz/zingermans-delicatessen-ann-arbor-2?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
ChhOzAeGABcycHzjBbaYCA,Taste Kitchen,521 E Liberty St,Ann Arbor,MI,48104,42.2795716828378,-83.7423401932133,4.0,239,True,"{'Takes Reservations': 'True', 'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Offers Catering': 'True', 'Waiter Service': 'True', 'Happy Hour Specials': 'True', 'Wheelchair Accessible': 'True', 'Gender-neutral restrooms': 'True', 'Open to All': 'True', 'Bike Parking': 'True', 'Accepts Apple Pay': 'False', 'Accepts Cryptocurrency': 'False', 'Good For Groups': 'False', 'Good For Kids': 'False', 'Good For Dancing': 'False', 'Pool Table': 'False', 'Dogs Allowed': 'False', 'TV': 'False'}","Desserts, Seafood, Bars","{'Monday': '16:30-22:0', 'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-21:0'}",https://www.yelp.com/biz/taste-kitchen-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
0b11Vx6_AIiuxAUpq7UqAg,eat,1906 Packard St,Ann Arbor,MI,48104,42.2585802,-83.7286638,4.0,185,True,"{'Health Score': 'True', 'Offers Takeout': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Offers Catering': 'True', 'Good For Kids': 'True', 'TV': 'True', 'Heated outdoor seating': 'True', 'Bike Parking': 'True', 'Takes Reservations': 'False', 'Accepts Apple Pay': 'False', 'Good For Groups': 'False', 'Happy Hour': 'False'}",American (New),"{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0'}",https://www.yelp.com/biz/eat-ann-arbor-2?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
vZmO07MjqPazetJkVoG11g,Anna's House - Ann Arbor,445 E Eisenhower Pkwy,Ann Arbor,MI,48108,42.2446145,-83.74178617,4.0,474,True,"{'Takes Reservations': 'True', 'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Staff wears masks': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'Wheelchair Accessible': 'True', 'Offers Military Discount': 'True', 'Open to All': 'True', 'Compostable containers available': 'True', 'Provides reusable tableware': 'True', 'Accepts Apple Pay': 'False', 'Accepts Cryptocurrency': 'False', 'Outdoor Seating': 'False', 'Offers Catering': 'False', 'Happy Hour': 'False', 'Dogs Allowed': 'False', 'TV': 'False'}","Breakfast & Brunch, American (New), American (Traditional)","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",https://www.yelp.com/biz/annas-house-ann-arbor-ann-arbor-3?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
FbrmeS7TwHLq5tn4lTeuQw,Kanbu Sushi Downtown,241 E Liberty St,Ann Arbor,MI,48104,42.279598,-83.7464171,4.5,67,True,"{'Takes Reservations': 'True', 'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Masks required': 'True', 'Staff wears masks': 'True', 'Accepts Credit Cards': 'True', 'Offers Catering': 'True', 'Waiter Service': 'True', 'Wheelchair Accessible': 'True', 'TV': 'True', 'Gender-neutral restrooms': 'True', 'Open to All': 'True', 'Bike Parking': 'True', 'Accepts Android Pay': 'False', 'Accepts Apple Pay': 'False', 'Outdoor Seating': 'False', 'Happy Hour': 'False', 'Dogs Allowed': 'False', 'Heated Outdoor Seating': 'False', 'Covered Outdoor Seating': 'False', 'Private Dining': 'False'}","Japanese, Sushi Bars, Asian Fusion","{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-21:30', 'Saturday': '11:30-21:30', 'Sunday': '11:30-21:30'}",https://www.yelp.com/biz/kanbu-sushi-downtown-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
4IWTdYSTfLZoIq6gXGt9zw,Bao Boys,1928 Packard St,Ann Arbor,MI,48104,42.257715,-83.728419,5.0,83,True,"{'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Masks required': 'True', 'Staff wears masks': 'True', 'Accepts Credit Cards': 'True', 'Accepts Android Pay': 'True', 'Accepts Apple Pay': 'True', 'Outdoor Seating': 'True', 'Offers Catering': 'True', 'Dogs Allowed': 'True', 'Wheelchair Accessible': 'True', 'Open to All': 'True', 'Bike Parking': 'True', 'Takes Reservations': 'False', 'Waiter Service': 'False', 'TV': 'False'}","Food Trucks, Asian Fusion, Korean","{'Tuesday': '11:0-19:30', 'Wednesday': '11:0-19:30', 'Thursday': '11:0-19:30', 'Friday': '11:0-19:30', 'Saturday': '11:0-19:30', 'Sunday': '11:0-17:0'}",https://www.yelp.com/biz/bao-boys-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
NhvtCf1W-h17Iie0brPU5A,Pacific Rim,114 W Liberty St,Ann Arbor,MI,48104,42.27981,-83.74937,4.0,500,True,"{'Takes Reservations': 'True', 'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Good for Groups': 'True', 'Gender-neutral restrooms': 'True', 'Bike Parking': 'True', 'Accepts Apple Pay': 'False', 'Offers Catering': 'False', 'Good For Kids': 'False', 'TV': 'False'}",Asian Fusion,"{'Monday': '17:30-21:30', 'Tuesday': '17:30-21:30', 'Wednesday': '17:30-21:30', 'Thursday': '17:30-21:30', 'Friday': '17:30-22:30', 'Saturday': '17:30-22:30', 'Sunday': '17:0-21:0'}",https://www.yelp.com/biz/pacific-rim-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
